2	0.866025	0.175000	0.160000	0.015000
2	1.000000	0.133333	0.160000	-0.026667
2	1.414214	0.166667	0.160000	0.006667
2	1.658312	0.166667	0.160000	0.006667
2	1.732051	0.200000	0.160000	0.040000
3	1.000000	0.066667	0.064000	0.002667
3	1.414214	0.083333	0.064000	0.019333
3	1.414214	0.066667	0.064000	0.002667
3	1.414214	0.100000	0.064000	0.036000
4	1.000000	0.033333	0.025600	0.007733
4	1.414214	0.033333	0.025600	0.007733
4	1.414214	0.025000	0.025600	-0.000600
4	1.414214	0.000000	0.025600	-0.025600
4	1.414214	0.025000	0.025600	-0.000600
4	1.414214	0.000000	0.025600	-0.025600
4	1.414214	0.000000	0.025600	-0.025600
Objective_function= -2.984429
