2	0.577362	0.133333	0.160000	-0.026667
2	1.000000	0.166667	0.160000	0.006667
2	1.000000	0.100000	0.160000	-0.060000
2	1.000000	0.066667	0.160000	-0.093333
2	1.154706	0.066667	0.160000	-0.093333
2	1.414217	0.200000	0.160000	0.040000
2	1.527536	0.200000	0.160000	0.040000
2	1.632990	1.000000	0.160000	0.840000
2	1.632990	1.000000	0.160000	0.840000
2	1.732052	0.133333	0.160000	-0.026667
2	1.732054	0.133333	0.160000	-0.026667
2	1.732051	0.066667	0.160000	-0.093333
2	1.732051	0.166667	0.160000	0.006667
3	1.000000	0.133333	0.064000	0.069333
3	1.000000	0.066667	0.064000	0.002667
3	1.000000	0.033333	0.064000	-0.030667
3	1.000000	0.033333	0.064000	-0.030667
3	1.000000	0.100000	0.064000	0.036000
3	1.000000	0.100000	0.064000	0.036000
3	1.000000	0.000000	0.064000	-0.064000
3	1.154706	0.000000	0.064000	-0.064000
3	1.154706	0.066667	0.064000	0.002667
3	1.414217	0.033333	0.064000	-0.030667
3	1.414217	0.033333	0.064000	-0.030667
3	1.414217	0.066667	0.064000	0.002667
3	1.414217	0.066667	0.064000	0.002667
3	1.527536	0.033333	0.064000	-0.030667
3	1.527536	0.100000	0.064000	0.036000
3	1.527536	0.100000	0.064000	0.036000
3	1.527536	0.033333	0.064000	-0.030667
3	1.632990	0.400000	0.064000	0.336000
3	1.632990	0.400000	0.064000	0.336000
3	1.632990	0.400000	0.064000	0.336000
3	1.632990	0.400000	0.064000	0.336000
4	1.000000	0.066667	0.025600	0.041067
4	1.000000	0.133333	0.025600	0.107733
4	1.000000	0.100000	0.025600	0.074400
4	1.000000	0.000000	0.025600	-0.025600
4	1.000000	0.100000	0.025600	0.074400
4	1.154706	0.100000	0.025600	0.074400
4	1.154706	0.100000	0.025600	0.074400
4	1.154706	0.000000	0.025600	-0.025600
4	1.154706	0.000000	0.025600	-0.025600
4	1.414217	0.033333	0.025600	0.007733
4	1.414217	0.000000	0.025600	-0.025600
4	1.414217	0.066667	0.025600	0.041067
4	1.414217	-0.100000	0.025600	-0.125600
4	1.414217	0.033333	0.025600	0.007733
4	1.414217	0.033333	0.025600	0.007733
4	1.414217	0.033333	0.025600	0.007733
4	1.414217	0.066667	0.025600	0.041067
4	1.527536	0.033333	0.025600	0.007733
4	1.527536	-0.033333	0.025600	-0.058933
4	1.527536	0.033333	0.025600	0.007733
4	1.527536	0.000000	0.025600	-0.025600
4	1.527536	0.066667	0.025600	0.041067
4	1.527536	0.033333	0.025600	0.007733
4	1.527536	0.066667	0.025600	0.041067
4	1.527536	-0.033333	0.025600	-0.058933
4	1.527536	-0.033333	0.025600	-0.058933
4	1.527536	0.033333	0.025600	0.007733
4	1.527536	0.000000	0.025600	-0.025600
4	1.527536	0.000000	0.025600	-0.025600
4	1.632990	0.066667	0.025600	0.041067
4	1.632990	0.066667	0.025600	0.041067
4	1.632990	0.133333	0.025600	0.107733
4	1.632990	0.100000	0.025600	0.074400
4	1.632990	0.066667	0.025600	0.041067
4	1.632990	0.100000	0.025600	0.074400
4	1.632990	0.133333	0.025600	0.107733
4	1.632990	0.200000	0.025600	0.174400
4	1.632990	0.066667	0.025600	0.041067
Objective_function= -2.917633
